school_id,school_name,municipality,address,merit_value,school_type,latitude,longitude
10979668,Solklintsskolan,Gotland,Östervallagatan 12-24,162.3,Kommunal,57.705848,18.799753
80815525,Värner Rydénskolan 7-9,Malmö,Hårds väg 5,160.9,Kommunal,55.5849826,13.0327916
29270748,Vanadisskolan,Stockholm,Idungatan 4b,158.8,Enskild,59.3483777,18.0478189
24429776,Klinteskolan,Gotland,Skolgatan 3,156.3,Kommunal,57.5109187,18.4526582
98515782,Ängkärrskolan i Solna,Solna,Ängkärrsgatan 9,154.2,Enskild,59.35012870000001,18.0009275
48791751,Magelungens Grundskola Solna,Solna,Hemvärnsgatan 15,147.5,Enskild,59.3533086,17.9754743
26599013,Färe Montessoriskola,Östra Göinge,Bygatan,146.7,Enskild,56.2647455,14.2026375
87544967,Kalmar Centrumskola,Kalmar,Norra Vägen 18,140.6,Enskild,56.66590859999999,16.3546857
81535814,"Blichers friskola, Norrvidinge",Svalöv,Norrvidinge skola,134.9,Enskild,55.8393777,13.100237
48184058,Aktiviaskolan,Vallentuna,Hjälmstavägen 8,133.0,Enskild,59.5294712,18.0777935
38096510,Magelungens Grundskola Älvsjö,Stockholm,Götalandsvägen 218,132.7,Enskild,59.28088229999999,18.0135943
28138418,Vintertullsskolan i Stockholm,Stockholm,Vintertullstorget 54,121.9,Enskild,59.3072451,18.0908954
64745639,Magelungens Grundskola Gävle,Gävle,Norra Skeppsbron 3 C,118.5,Enskild,60.676365,17.1552932
57034070,Magelungens Grundskola Södermalm,Stockholm,Björngårdsgatan 21,117.1,Enskild,59.31567149999999,18.0665115
24982244,Linnéskolan 3,Älmhult,Västra Björkgatan 9,108.5,Kommunal,56.5588528,14.1419724
89498184,Resursskolan UngArt,Malmö,Jacob Möllersgatan 3,102.1,Enskild,55.5989358,13.0150779
82151850,Magelungens Grundskola Västerås,Västerås,Iggebygatan 6-8,98.6,Enskild,59.6241597,16.5379155
28145722,Aktiviaskolan Enhet Eken,Vallentuna,Hjälmstavägen 6,98.0,Enskild,59.5299463,18.078635
39922552,Magelungens Grundskola Uppsala,Uppsala,Slottsgränd 6,96.3,Enskild,59.85618729999999,17.6378309
79427132,Magelungens Grundskola Jönköping,Jönköping,Barnarpsgatan 39c,82.5,Enskild,57.77526039999999,14.1592717
